ToolName,ModelName,Strength,TimeSeconds,Size,ErrorType
kali,MCAC_19,4,7.58,2,Invalid
medici,MCAC_19,4,217.76,2100,
caopt,UNIFORM_BOOLEAN_11,4,6.78,28,
acts,UNIFORM_BOOLEAN_11,4,0.35,44,
cagen,UNIFORM_BOOLEAN_11,4,0.0,44,
kali,UNIFORM_BOOLEAN_11,4,2.19,59,
medici,UNIFORM_BOOLEAN_11,4,8.75,41,
pmedici,UNIFORM_BOOLEAN_11,4,1.84,49,
acts,CNF_20,4,84.49,62211,
cagen,CNF_20,4,27.76,61708,
kali,CNF_20,4,301.0,0,Timeout
acts,NUMC_23,4,2.9,575,
cagen,NUMC_23,4,0.78,575,
kali,NUMC_23,4,6.81,0,Timeout
medici,NUMC_23,4,1.67,91,Invalid
cagen,UNIFORM_ALL_8,4,12.37,103747,
kali,UNIFORM_ALL_8,4,301.0,0,Timeout
medici,UNIFORM_ALL_8,4,301.0,0,Timeout
acts,NUMC_14,4,40.5,24,
cagen,NUMC_14,4,146.64,24,
kali,NUMC_14,4,13.89,0,Timeout
medici,NUMC_14,4,0.0,3,Invalid
caopt,UNIFORM_BOOLEAN_6,4,258.88,60,
acts,UNIFORM_BOOLEAN_6,4,0.47,69,
cagen,UNIFORM_BOOLEAN_6,4,0.01,68,
kali,UNIFORM_BOOLEAN_6,4,3.08,81,
medici,UNIFORM_BOOLEAN_6,4,12.29,66,
pmedici,UNIFORM_BOOLEAN_6,4,2.97,92,
caopt,INDUSTRIAL_8,4,6.79,91,
acts,INDUSTRIAL_8,4,0.84,106,
cagen,INDUSTRIAL_8,4,0.01,106,
kali,INDUSTRIAL_8,4,5.46,93,Invalid
medici,INDUSTRIAL_8,4,24.61,81,Invalid
pmedici,INDUSTRIAL_8,4,3.36,98,
caopt,FM_8,4,1.98,45,
acts,FM_8,4,0.64,34,
cagen,FM_8,4,0.0,35,
kali,FM_8,4,2.44,15,Invalid
medici,FM_8,4,8.09,35,
pmedici,FM_8,4,2.22,36,
caopt,BOOLC_13,4,141.59,45,
acts,BOOLC_13,4,1.05,46,
cagen,BOOLC_13,4,0.01,48,
kali,BOOLC_13,4,4.59,13,Invalid
medici,BOOLC_13,4,9.01,46,
pmedici,BOOLC_13,4,6.19,50,
caopt,BOOLC_23,4,28.19,73,
acts,BOOLC_23,4,0.69,42,
cagen,BOOLC_23,4,0.0,42,
kali,BOOLC_23,4,2.43,57,Invalid
medici,BOOLC_23,4,9.3,43,
pmedici,BOOLC_23,4,2.03,45,
caopt,BOOLC_1,4,111.58,65,
acts,BOOLC_1,4,0.66,65,
cagen,BOOLC_1,4,0.01,64,
kali,BOOLC_1,4,2.74,81,
medici,BOOLC_1,4,10.19,64,
pmedici,BOOLC_1,4,2.28,74,
caopt,BOOLC_25,4,281.51,131,
acts,BOOLC_25,4,1.21,97,
cagen,BOOLC_25,4,0.02,94,
kali,BOOLC_25,4,9.67,47,Invalid
medici,BOOLC_25,4,22.68,95,
pmedici,BOOLC_25,4,6.83,99,
acts,HIGHLY_CONSTRAINED_15,4,4.27,5254,
cagen,HIGHLY_CONSTRAINED_15,4,0.18,5297,
kali,HIGHLY_CONSTRAINED_15,4,19.78,65,Invalid
caopt,INDUSTRIAL_11,4,15.07,142,
acts,INDUSTRIAL_11,4,0.58,128,
cagen,INDUSTRIAL_11,4,0.0,132,
kali,INDUSTRIAL_11,4,2.49,28,Invalid
medici,INDUSTRIAL_11,4,27.02,131,
pmedici,INDUSTRIAL_11,4,2.23,135,
acts,MCAC_21,4,18.26,5931,
cagen,MCAC_21,4,38.74,5953,
kali,MCAC_21,4,24.98,0,Timeout
kali,NUMC_19,4,301.0,0,Timeout
medici,NUMC_19,4,0.0,9,Invalid
acts,CNF_17,4,32.06,20828,
cagen,CNF_17,4,2.65,20653,
kali,CNF_17,4,135.01,8,Invalid
caopt,FM_9,4,6.08,73,
acts,FM_9,4,0.79,88,
cagen,FM_9,4,0.01,87,
kali,FM_9,4,2.8,4,Invalid
medici,FM_9,4,17.04,80,
pmedici,FM_9,4,3.74,91,
caopt,BOOLC_17,4,211.39,49,
acts,BOOLC_17,4,1.05,38,
cagen,BOOLC_17,4,0.01,40,
kali,BOOLC_17,4,3.01,4,Invalid
medici,BOOLC_17,4,4.77,33,
pmedici,BOOLC_17,4,3.37,39,
caopt,HIGHLY_CONSTRAINED_28,4,2.19,33,
acts,HIGHLY_CONSTRAINED_28,4,1.46,16,
cagen,HIGHLY_CONSTRAINED_28,4,0.04,16,
kali,HIGHLY_CONSTRAINED_28,4,4.09,0,Timeout
medici,HIGHLY_CONSTRAINED_28,4,9.46,16,
pmedici,HIGHLY_CONSTRAINED_28,4,7.03,16,
caopt,FM_5,4,64.18,70,
acts,FM_5,4,2.96,93,
cagen,FM_5,4,0.25,94,
kali,FM_5,4,37.54,8,Invalid
medici,FM_5,4,152.53,90,
pmedici,FM_5,4,140.06,107,
caopt,MCA_29,4,296.34,12428,
acts,MCA_29,4,1.04,11387,
cagen,MCA_29,4,0.07,11360,
caopt,BOOLC_14,4,0.39,13,
acts,BOOLC_14,4,1.02,6,
cagen,BOOLC_14,4,0.01,6,
kali,BOOLC_14,4,2.85,4,Invalid
medici,BOOLC_14,4,2.15,6,
pmedici,BOOLC_14,4,2.8,6,
caopt,INDUSTRIAL_6,4,293.22,373,
acts,INDUSTRIAL_6,4,0.83,395,
cagen,INDUSTRIAL_6,4,0.03,391,
kali,INDUSTRIAL_6,4,5.32,21,Invalid
medici,INDUSTRIAL_6,4,96.86,418,
pmedici,INDUSTRIAL_6,4,7.48,521,
kali,MCAC_20,4,49.04,7,Invalid
acts,MCA_3,4,16.4,55883,
cagen,MCA_3,4,2.3,55388,
kali,MCA_3,4,301.0,0,Timeout
caopt,MCAC_16,4,296.19,9418,
acts,MCAC_16,4,2.91,7669,
cagen,MCAC_16,4,0.18,7640,
kali,MCAC_16,4,50.75,129,Invalid
acts,MCA_25,4,1.13,15790,
cagen,MCA_25,4,0.08,15726,
caopt,INDUSTRIAL_0,4,293.29,214,
acts,INDUSTRIAL_0,4,3.44,238,
cagen,INDUSTRIAL_0,4,0.5,239,
kali,INDUSTRIAL_0,4,301.0,0,Timeout
pmedici,INDUSTRIAL_0,4,86.67,248,
caopt,HIGHLY_CONSTRAINED_11,4,115.9,5,
acts,HIGHLY_CONSTRAINED_11,4,9.04,2,
cagen,HIGHLY_CONSTRAINED_11,4,0.35,2,
kali,HIGHLY_CONSTRAINED_11,4,12.62,0,Timeout
medici,HIGHLY_CONSTRAINED_11,4,7.05,2,
pmedici,HIGHLY_CONSTRAINED_11,4,21.53,2,
caopt,MCA_2,4,295.75,5430,
acts,MCA_2,4,1.8,4022,
cagen,MCA_2,4,0.42,3743,
kali,MCA_2,4,219.93,5036,
pmedici,MCA_2,4,248.99,4625,
acts,CNF_28,4,7.92,26347,
cagen,CNF_28,4,0.82,26095,
kali,CNF_28,4,15.47,0,Timeout
cagen,MCAC_2,4,295.16,41575,
kali,MCAC_2,4,301.0,0,Timeout
acts,HIGHLY_CONSTRAINED_8,4,131.74,32974,
cagen,HIGHLY_CONSTRAINED_8,4,13.09,32811,
kali,HIGHLY_CONSTRAINED_8,4,157.46,42,Invalid
caopt,HIGHLY_CONSTRAINED_6,4,125.27,685,
acts,HIGHLY_CONSTRAINED_6,4,5.59,342,
cagen,HIGHLY_CONSTRAINED_6,4,1.08,342,
kali,HIGHLY_CONSTRAINED_6,4,10.19,0,Timeout
medici,HIGHLY_CONSTRAINED_6,4,73.97,342,
pmedici,HIGHLY_CONSTRAINED_6,4,230.15,342,
acts,NUMC_7,4,1.98,7492,
cagen,NUMC_7,4,0.17,7387,
kali,NUMC_7,4,207.64,1550,Invalid
medici,NUMC_7,4,0.0,9,Invalid
caopt,UNIFORM_BOOLEAN_8,4,1.67,25,
acts,UNIFORM_BOOLEAN_8,4,0.28,34,
cagen,UNIFORM_BOOLEAN_8,4,0.0,36,
kali,UNIFORM_BOOLEAN_8,4,2.29,47,
medici,UNIFORM_BOOLEAN_8,4,1.19,30,
pmedici,UNIFORM_BOOLEAN_8,4,1.91,33,
acts,UNIFORM_ALL_13,4,4.12,9318,
cagen,UNIFORM_ALL_13,4,0.21,7861,
caopt,FM_7,4,0.32,5,
acts,FM_7,4,0.57,2,
cagen,FM_7,4,0.0,2,
kali,FM_7,4,2.12,2,
medici,FM_7,4,0.0,2,
pmedici,FM_7,4,1.82,2,
acts,NUMC_20,4,73.5,65500,
cagen,NUMC_20,4,8.98,65432,
medici,NUMC_20,4,0.03,97,Invalid
caopt,CNF_24,4,295.66,5539,
acts,CNF_24,4,1.5,4748,
cagen,CNF_24,4,0.12,4830,
kali,CNF_24,4,57.93,337,Invalid
pmedici,CNF_24,4,138.01,4988,
caopt,UNIFORM_ALL_3,4,295.42,1699,
acts,UNIFORM_ALL_3,4,1.63,1170,
cagen,UNIFORM_ALL_3,4,0.19,1264,
kali,UNIFORM_ALL_3,4,154.55,1564,
pmedici,UNIFORM_ALL_3,4,225.4,1560,
acts,HIGHLY_CONSTRAINED_9,4,7.08,25750,
cagen,HIGHLY_CONSTRAINED_9,4,1.02,25648,
kali,HIGHLY_CONSTRAINED_9,4,301.0,0,Timeout
cagen,UNIFORM_ALL_10,4,11.2,203279,
kali,UNIFORM_ALL_10,4,301.0,0,Timeout
medici,UNIFORM_ALL_10,4,301.0,0,Timeout
acts,UNIFORM_ALL_14,4,191.77,119506,
cagen,UNIFORM_ALL_14,4,10.3,100292,
kali,UNIFORM_ALL_14,4,301.0,0,Timeout
medici,UNIFORM_ALL_14,4,301.0,0,Timeout
acts,MCAC_8,4,139.15,2355,
kali,MCAC_8,4,107.45,7,Invalid
acts,HIGHLY_CONSTRAINED_0,4,20.4,40014,
cagen,HIGHLY_CONSTRAINED_0,4,3.78,39134,
caopt,FM_3,4,293.19,84,
acts,FM_3,4,1.25,105,
cagen,FM_3,4,0.08,105,
kali,FM_3,4,107.86,78,Invalid
medici,FM_3,4,68.03,102,
pmedici,FM_3,4,24.29,114,
acts,MCA_26,4,3.93,23583,
cagen,MCA_26,4,0.37,22931,
caopt,BOOLC_8,4,0.3,9,
acts,BOOLC_8,4,1.42,4,
cagen,BOOLC_8,4,0.06,4,
kali,BOOLC_8,4,3.06,2,Invalid
medici,BOOLC_8,4,1.0,4,
pmedici,BOOLC_8,4,3.56,4,
acts,NUMC_4,4,281.48,39621,
kali,NUMC_4,4,291.95,0,Timeout
medici,NUMC_4,4,0.16,0,Timeout
caopt,MCA_11,4,295.83,8028,
acts,MCA_11,4,0.78,6471,
cagen,MCA_11,4,0.04,6469,
kali,MCA_11,4,132.48,7573,
pmedici,MCA_11,4,159.2,7929,
acts,CNF_27,4,31.07,25011,
cagen,CNF_27,4,2.5,25228,
kali,CNF_27,4,101.04,8,Invalid
kali,HIGHLY_CONSTRAINED_3,4,301.0,0,Timeout
caopt,BOOLC_6,4,293.2,114,
acts,BOOLC_6,4,0.96,66,
cagen,BOOLC_6,4,0.01,63,
kali,BOOLC_6,4,3.12,21,Invalid
medici,BOOLC_6,4,9.57,62,
pmedici,BOOLC_6,4,2.34,72,
acts,NUMC_13,4,49.64,35905,
cagen,NUMC_13,4,9.44,35394,
kali,NUMC_13,4,301.0,0,Timeout
medici,NUMC_13,4,0.01,19,Invalid
kali,NUMC_24,4,91.58,0,Timeout
medici,NUMC_24,4,0.0,9,Invalid
acts,MCA_19,4,1.62,21446,
cagen,MCA_19,4,0.13,21336,
caopt,UNIFORM_BOOLEAN_1,4,157.87,52,
acts,UNIFORM_BOOLEAN_1,4,0.36,63,
cagen,UNIFORM_BOOLEAN_1,4,0.01,61,
kali,UNIFORM_BOOLEAN_1,4,2.55,71,
medici,UNIFORM_BOOLEAN_1,4,9.01,60,
pmedici,UNIFORM_BOOLEAN_1,4,2.36,83,
caopt,NUMC_28,4,295.65,3342,
acts,NUMC_28,4,2.06,3123,
cagen,NUMC_28,4,0.05,3123,
kali,NUMC_28,4,9.04,46,Invalid
medici,NUMC_28,4,0.0,3,Invalid
acts,MCAC_23,4,9.19,21273,
cagen,MCAC_23,4,0.98,20753,
kali,MCAC_23,4,301.0,0,Timeout
acts,CNF_10,4,7.71,15259,
cagen,CNF_10,4,0.2,15223,
kali,MCAC_1,4,69.17,12,Invalid
acts,HIGHLY_CONSTRAINED_29,4,24.37,56401,
cagen,HIGHLY_CONSTRAINED_29,4,9.87,56068,
kali,HIGHLY_CONSTRAINED_29,4,301.0,0,Timeout
kali,HIGHLY_CONSTRAINED_12,4,21.82,27,Invalid
caopt,BOOLC_22,4,10.18,47,
acts,BOOLC_22,4,0.73,29,
cagen,BOOLC_22,4,0.0,28,
kali,BOOLC_22,4,2.59,25,Invalid
medici,BOOLC_22,4,4.73,23,
pmedici,BOOLC_22,4,2.12,28,
caopt,MCAC_26,4,270.1,47,
acts,MCAC_26,4,0.87,23,
cagen,MCAC_26,4,0.0,23,
kali,MCAC_26,4,2.36,5,Invalid
medici,MCAC_26,4,0.3,23,
pmedici,MCAC_26,4,1.97,23,
cagen,INDUSTRIAL_1,4,44.89,453,
kali,INDUSTRIAL_1,4,301.0,0,Timeout
medici,INDUSTRIAL_1,4,301.0,0,Timeout
caopt,FM_2,4,293.19,84,
acts,FM_2,4,1.3,105,
cagen,FM_2,4,0.09,105,
kali,FM_2,4,117.87,98,Invalid
medici,FM_2,4,68.03,101,
pmedici,FM_2,4,23.67,116,
caopt,BOOLC_10,4,19.08,43,
acts,BOOLC_10,4,0.82,47,
cagen,BOOLC_10,4,0.01,48,
kali,BOOLC_10,4,4.45,27,Invalid
medici,BOOLC_10,4,6.68,55,
pmedici,BOOLC_10,4,3.76,56,
caopt,UNIFORM_ALL_11,4,295.25,540,
acts,UNIFORM_ALL_11,4,0.88,409,
cagen,UNIFORM_ALL_11,4,0.1,404,
kali,UNIFORM_ALL_11,4,33.21,508,
pmedici,UNIFORM_ALL_11,4,37.87,488,
caopt,HIGHLY_CONSTRAINED_16,4,0.79,9,
acts,HIGHLY_CONSTRAINED_16,4,1.76,4,
cagen,HIGHLY_CONSTRAINED_16,4,0.06,4,
kali,HIGHLY_CONSTRAINED_16,4,3.2,2,Invalid
medici,HIGHLY_CONSTRAINED_16,4,1.08,4,
pmedici,HIGHLY_CONSTRAINED_16,4,3.73,4,
acts,CNF_9,4,13.91,22783,
cagen,CNF_9,4,1.82,22732,
kali,CNF_9,4,301.0,0,Timeout
acts,MCA_4,4,1.87,13739,
cagen,MCA_4,4,0.23,13546,
acts,MCAC_11,4,2.01,11134,
cagen,MCAC_11,4,0.27,10984,
caopt,MCAC_27,4,295.22,51,
acts,MCAC_27,4,1.69,48,
cagen,MCAC_27,4,0.16,51,
kali,MCAC_27,4,6.02,4,Invalid
medici,MCAC_27,4,10.56,43,
pmedici,MCAC_27,4,37.8,54,
acts,MCA_22,4,24.06,38360,
cagen,MCA_22,4,4.53,38144,
kali,MCA_22,4,301.0,0,Timeout
acts,NUMC_0,4,263.27,68742,
cagen,NUMC_0,4,108.99,65391,
kali,NUMC_0,4,301.0,0,Timeout
medici,NUMC_0,4,0.0,3,Invalid
caopt,HIGHLY_CONSTRAINED_7,4,295.4,1255,
acts,HIGHLY_CONSTRAINED_7,4,1.67,939,
cagen,HIGHLY_CONSTRAINED_7,4,0.05,939,
kali,HIGHLY_CONSTRAINED_7,4,6.64,12,Invalid
medici,HIGHLY_CONSTRAINED_7,4,185.68,910,
pmedici,HIGHLY_CONSTRAINED_7,4,71.9,1331,
caopt,FM_0,4,156.29,73,
acts,FM_0,4,2.09,90,
cagen,FM_0,4,0.16,94,
kali,FM_0,4,26.35,7,Invalid
medici,FM_0,4,89.13,91,
pmedici,FM_0,4,109.44,106,
acts,NUMC_27,4,21.56,22883,
cagen,NUMC_27,4,1.46,22761,
kali,NUMC_27,4,48.25,16,Invalid
medici,NUMC_27,4,97.64,434,Invalid
caopt,INDUSTRIAL_2,4,16.8,102,
acts,INDUSTRIAL_2,4,1.41,97,
cagen,INDUSTRIAL_2,4,0.01,100,
kali,INDUSTRIAL_2,4,3.45,29,Invalid
medici,INDUSTRIAL_2,4,18.05,98,
pmedici,INDUSTRIAL_2,4,2.5,103,
caopt,UNIFORM_ALL_4,4,295.59,3249,
acts,UNIFORM_ALL_4,4,1.03,2423,
cagen,UNIFORM_ALL_4,4,0.05,2118,
kali,UNIFORM_ALL_4,4,165.41,3056,
pmedici,UNIFORM_ALL_4,4,224.63,3036,
caopt,CNF_23,4,59.92,461,
acts,CNF_23,4,0.75,230,
cagen,CNF_23,4,0.01,230,
kali,CNF_23,4,6.13,87,Invalid
medici,CNF_23,4,125.21,230,
acts,NUMC_8,4,2.34,802,
cagen,NUMC_8,4,0.62,806,
kali,NUMC_8,4,3.9,4,Invalid
medici,NUMC_8,4,0.44,111,Invalid
caopt,UNIFORM_BOOLEAN_7,4,159.27,55,
acts,UNIFORM_BOOLEAN_7,4,0.4,64,
cagen,UNIFORM_BOOLEAN_7,4,0.01,63,
kali,UNIFORM_BOOLEAN_7,4,2.58,72,
medici,UNIFORM_BOOLEAN_7,4,8.39,61,
pmedici,UNIFORM_BOOLEAN_7,4,2.33,88,
caopt,UNIFORM_BOOLEAN_13,4,2.55,25,
acts,UNIFORM_BOOLEAN_13,4,0.32,38,
cagen,UNIFORM_BOOLEAN_13,4,0.0,38,
kali,UNIFORM_BOOLEAN_13,4,2.23,53,
medici,UNIFORM_BOOLEAN_13,4,4.71,33,
pmedici,UNIFORM_BOOLEAN_13,4,1.98,43,
acts,INDUSTRIAL_12,4,0.27,0,Timeout
kali,INDUSTRIAL_12,4,26.78,6,Invalid
acts,CNF_7,4,44.03,53142,
cagen,CNF_7,4,4.77,52541,
caopt,INDUSTRIAL_10,4,5.78,32,
acts,INDUSTRIAL_10,4,0.55,45,
cagen,INDUSTRIAL_10,4,0.0,47,
kali,INDUSTRIAL_10,4,2.32,49,Invalid
medici,INDUSTRIAL_10,4,9.25,43,
pmedici,INDUSTRIAL_10,4,2.01,50,
kali,MCAC_7,4,34.7,0,Timeout
acts,CNF_1,4,192.61,57656,
cagen,CNF_1,4,10.67,57206,
kali,CNF_1,4,301.0,0,Timeout
acts,MCA_13,4,1.17,8723,
cagen,MCA_13,4,0.09,8704,
caopt,INDUSTRIAL_9,4,286.32,302,
acts,INDUSTRIAL_9,4,1.1,298,
cagen,INDUSTRIAL_9,4,0.03,296,
kali,INDUSTRIAL_9,4,3.24,7,Invalid
medici,INDUSTRIAL_9,4,73.82,287,
pmedici,INDUSTRIAL_9,4,5.47,305,
cagen,MCAC_22,4,181.49,40368,
kali,MCAC_22,4,101.6,20,Invalid
acts,MCAC_15,4,3.58,41124,
cagen,MCAC_15,4,0.36,40512,
kali,MCAC_15,4,301.0,0,Timeout
acts,CNF_18,4,62.97,41294,
cagen,CNF_18,4,22.72,40329,
kali,CNF_18,4,301.0,0,Timeout
caopt,FM_10,4,0.77,33,
acts,FM_10,4,0.57,29,
cagen,FM_10,4,0.0,29,
kali,FM_10,4,2.32,15,Invalid
medici,FM_10,4,0.97,28,
pmedici,FM_10,4,2.2,29,
acts,HIGHLY_CONSTRAINED_27,4,71.4,11476,
cagen,HIGHLY_CONSTRAINED_27,4,8.75,11422,
kali,HIGHLY_CONSTRAINED_27,4,301.0,0,Timeout
caopt,BOOLC_18,4,44.68,47,
acts,BOOLC_18,4,0.71,35,
cagen,BOOLC_18,4,0.0,35,
kali,BOOLC_18,4,2.35,35,Invalid
medici,BOOLC_18,4,2.57,31,
pmedici,BOOLC_18,4,2.02,38,
caopt,NUMC_17,4,295.69,2910,
acts,NUMC_17,4,1.58,2205,
cagen,NUMC_17,4,0.05,2201,
kali,NUMC_17,4,4.74,13,Invalid
medici,NUMC_17,4,0.19,0,Timeout
caopt,FM_13,4,0.88,31,
acts,FM_13,4,0.58,26,
cagen,FM_13,4,0.0,26,
kali,FM_13,4,2.31,12,Invalid
medici,FM_13,4,1.19,31,Invalid
pmedici,FM_13,4,2.05,27,
kali,HIGHLY_CONSTRAINED_5,4,24.47,0,Timeout
acts,UNIFORM_ALL_5,4,185.21,181557,
cagen,UNIFORM_ALL_5,4,7.42,183285,
kali,UNIFORM_ALL_5,4,301.0,0,Timeout
acts,CNF_12,4,6.38,21769,
cagen,CNF_12,4,0.98,21590,
kali,CNF_12,4,301.0,0,Timeout
caopt,NUMC_12,4,295.35,665,
acts,NUMC_12,4,1.31,504,
cagen,NUMC_12,4,0.23,504,
kali,NUMC_12,4,6.14,15,Invalid
medici,NUMC_12,4,0.18,0,Timeout
acts,INDUSTRIAL_7,4,22.88,1595,
cagen,INDUSTRIAL_7,4,2.75,1571,
kali,INDUSTRIAL_7,4,301.0,0,Timeout
caopt,UNIFORM_BOOLEAN_9,4,293.19,71,
acts,UNIFORM_BOOLEAN_9,4,0.63,80,
cagen,UNIFORM_BOOLEAN_9,4,0.04,79,
kali,UNIFORM_BOOLEAN_9,4,5.31,95,
medici,UNIFORM_BOOLEAN_9,4,45.69,78,
pmedici,UNIFORM_BOOLEAN_9,4,7.18,119,
acts,UNIFORM_ALL_7,4,33.23,70574,
cagen,UNIFORM_ALL_7,4,1.93,71146,
kali,UNIFORM_ALL_7,4,301.0,0,Timeout
caopt,BOOLC_2,4,49.08,21,
acts,BOOLC_2,4,0.82,10,
cagen,BOOLC_2,4,0.0,10,
kali,BOOLC_2,4,2.35,9,Invalid
medici,BOOLC_2,4,0.27,10,
pmedici,BOOLC_2,4,1.95,10,
acts,CNF_2,4,1.8,14590,
cagen,CNF_2,4,0.17,14549,
kali,CNF_2,4,239.08,1052,Invalid
caopt,MCAC_9,4,295.88,5583,
acts,MCAC_9,4,5.21,3479,
cagen,MCAC_9,4,2.88,3520,
kali,MCAC_9,4,30.74,52,Invalid
caopt,FM_6,4,4.57,40,
acts,FM_6,4,0.67,42,
cagen,FM_6,4,0.0,39,
kali,FM_6,4,3.35,37,Invalid
medici,FM_6,4,8.08,40,
pmedici,FM_6,4,2.4,41,
acts,CNF_5,4,10.06,23960,
cagen,CNF_5,4,1.33,23477,
kali,CNF_5,4,68.38,23,Invalid
acts,CNF_3,4,13.96,21852,
cagen,CNF_3,4,0.7,21838,
kali,CNF_3,4,301.0,0,Timeout
caopt,MCA_9,4,293.4,2986,
acts,MCA_9,4,0.51,2941,
cagen,MCA_9,4,0.02,2940,
kali,MCA_9,4,17.76,3086,
pmedici,MCA_9,4,18.01,3086,
caopt,UNIFORM_BOOLEAN_3,4,82.57,54,
acts,UNIFORM_BOOLEAN_3,4,0.38,63,
cagen,UNIFORM_BOOLEAN_3,4,0.0,61,
kali,UNIFORM_BOOLEAN_3,4,2.54,70,
medici,UNIFORM_BOOLEAN_3,4,8.11,61,
pmedici,UNIFORM_BOOLEAN_3,4,2.36,76,
caopt,BOOLC_0,4,148.29,42,
acts,BOOLC_0,4,0.83,30,
cagen,BOOLC_0,4,0.0,30,
kali,BOOLC_0,4,2.62,14,Invalid
medici,BOOLC_0,4,5.22,32,
pmedici,BOOLC_0,4,2.41,35,
acts,HIGHLY_CONSTRAINED_2,4,54.54,5043,
cagen,HIGHLY_CONSTRAINED_2,4,11.78,5026,
kali,HIGHLY_CONSTRAINED_2,4,32.83,12,Invalid
acts,INDUSTRIAL_14,4,5.58,1644,
cagen,INDUSTRIAL_14,4,0.88,1632,
kali,INDUSTRIAL_14,4,301.0,0,Timeout
kali,MCAC_3,4,215.06,2,Invalid
caopt,BOOLC_15,4,8.69,36,
acts,BOOLC_15,4,1.24,34,
cagen,BOOLC_15,4,0.01,33,
kali,BOOLC_15,4,3.25,4,Invalid
medici,BOOLC_15,4,4.13,26,
pmedici,BOOLC_15,4,4.26,32,
caopt,UNIFORM_ALL_12,4,295.53,2849,
acts,UNIFORM_ALL_12,4,0.88,2160,
cagen,UNIFORM_ALL_12,4,0.04,1896,
kali,UNIFORM_ALL_12,4,80.72,2725,
pmedici,UNIFORM_ALL_12,4,108.68,2717,
caopt,CNF_0,4,293.39,2131,
acts,CNF_0,4,0.86,2044,
cagen,CNF_0,4,0.03,2085,
kali,CNF_0,4,45.49,792,Invalid
medici,CNF_0,4,287.06,2033,
pmedici,CNF_0,4,24.74,2437,
acts,HIGHLY_CONSTRAINED_22,4,27.06,18560,
cagen,HIGHLY_CONSTRAINED_22,4,1.11,18508,
kali,HIGHLY_CONSTRAINED_22,4,301.0,0,Timeout
caopt,UNIFORM_BOOLEAN_0,4,30.27,41,
acts,UNIFORM_BOOLEAN_0,4,0.32,50,
cagen,UNIFORM_BOOLEAN_0,4,0.0,52,
kali,UNIFORM_BOOLEAN_0,4,2.43,68,
medici,UNIFORM_BOOLEAN_0,4,7.0,49,
pmedici,UNIFORM_BOOLEAN_0,4,2.0,67,
caopt,UNIFORM_BOOLEAN_14,4,293.19,71,
acts,UNIFORM_BOOLEAN_14,4,0.56,79,
cagen,UNIFORM_BOOLEAN_14,4,0.04,78,
kali,UNIFORM_BOOLEAN_14,4,4.74,91,
medici,UNIFORM_BOOLEAN_14,4,39.29,79,
pmedici,UNIFORM_BOOLEAN_14,4,6.11,124,
acts,HIGHLY_CONSTRAINED_1,4,23.33,12984,
cagen,HIGHLY_CONSTRAINED_1,4,3.3,12754,
kali,HIGHLY_CONSTRAINED_1,4,301.0,0,Timeout
caopt,CNF_6,4,293.41,1654,
acts,CNF_6,4,1.6,1840,
cagen,CNF_6,4,0.06,1925,
kali,CNF_6,4,6.04,2,Invalid
medici,CNF_6,4,206.33,1821,
acts,MCA_14,4,6.98,15712,
cagen,MCA_14,4,1.76,15547,
kali,MCAC_0,4,40.68,13,Invalid
caopt,HIGHLY_CONSTRAINED_23,4,5.5,109,
acts,HIGHLY_CONSTRAINED_23,4,0.72,54,
cagen,HIGHLY_CONSTRAINED_23,4,0.0,54,
kali,HIGHLY_CONSTRAINED_23,4,2.6,0,Timeout
medici,HIGHLY_CONSTRAINED_23,4,10.32,54,
pmedici,HIGHLY_CONSTRAINED_23,4,2.34,54,
acts,INDUSTRIAL_4,4,1.01,25,
cagen,INDUSTRIAL_4,4,0.01,25,
acts,MCAC_25,4,37.88,56376,
cagen,MCAC_25,4,3.29,55955,
kali,MCAC_25,4,301.0,0,Timeout
acts,CNF_15,4,9.27,24163,
cagen,CNF_15,4,0.33,20608,
kali,CNF_15,4,21.87,2,Invalid
kali,MCAC_28,4,77.59,0,Timeout
acts,NUMC_15,4,4.68,32016,
cagen,NUMC_15,4,0.29,30766,
medici,NUMC_15,4,0.19,0,Timeout
acts,UNIFORM_ALL_2,4,3.28,8832,
cagen,UNIFORM_ALL_2,4,0.19,7484,
caopt,FM_14,4,17.18,90,
acts,FM_14,4,0.75,110,
cagen,FM_14,4,0.01,113,
kali,FM_14,4,2.79,10,Invalid
medici,FM_14,4,16.28,105,
pmedici,FM_14,4,3.3,111,
acts,NUMC_10,4,8.96,8940,
cagen,NUMC_10,4,2.99,8818,
kali,NUMC_10,4,35.67,405,Invalid
medici,NUMC_10,4,0.18,0,Timeout
acts,HIGHLY_CONSTRAINED_19,4,55.53,26216,
cagen,HIGHLY_CONSTRAINED_19,4,4.24,25191,
kali,HIGHLY_CONSTRAINED_19,4,301.0,0,Timeout
caopt,UNIFORM_ALL_0,4,53.88,143,
acts,UNIFORM_ALL_0,4,0.29,166,
cagen,UNIFORM_ALL_0,4,0.0,171,
kali,UNIFORM_ALL_0,4,2.75,199,
medici,UNIFORM_ALL_0,4,51.07,161,
pmedici,UNIFORM_ALL_0,4,2.21,189,
caopt,BOOLC_9,4,293.2,157,
acts,BOOLC_9,4,0.9,74,
cagen,BOOLC_9,4,0.01,74,
kali,BOOLC_9,4,3.57,192,Invalid
medici,BOOLC_9,4,16.85,74,
caopt,BOOLC_5,4,4.18,32,
