ToolName,ModelName,Strength,Iteration,ErrorType,TimeSeconds,Size
acts,CNF_1,3,2,,4.22,3969
pmedici,BOOLC_20,2,3,,2.18,14
pmedici,MCAC_14,2,3,,83.83,307
kali,UNIFORM_BOOLEAN_9,3,1,,2.57,37
caopt,HIGHLY_CONSTRAINED_10,3,1,,293.63,1800
kali,MCA_1,6,1,Timeout,301.0,0
acts,BOOLC_27,3,3,,1.52,29
medici,MCAC_26,2,3,,0.05,23
medici,MCA_11,3,2,,136.92,1093
pmedici,MCA_11,2,1,,2.04,168
kali,CNF_5,2,1,Invalid,3.39,54
acts,NUMC_10,2,1,,4.89,216
acts,FM_14,4,1,,0.75,110
caopt,CNF_26,2,3,,24.26,222
medici,BOOLC_0,2,2,,0.03,8
kali,HIGHLY_CONSTRAINED_2,3,1,Invalid,6.82,26
kali,MCAC_21,3,3,Timeout,4.16,0
medici,MCAC_6,2,1,,17.96,142
caopt,INDUSTRIAL_0,4,1,,293.29,214
pmedici,FM_4,3,3,,2.31,20
acts,HIGHLY_CONSTRAINED_23,5,1,,0.79,54
caopt,HIGHLY_CONSTRAINED_13,3,3,,199.31,668
pmedici,BOOLC_23,2,1,,2.02,23
medici,NUMC_18,3,3,Timeout,0.17,0
medici,MCAC_25,2,1,,29.05,232
acts,BOOLC_24,3,1,,1.14,33
cagen,FM_10,2,2,,0.0,8
pmedici,CNF_10,2,1,,3.23,192
cagen,MCAC_15,4,1,,0.36,40512
medici,BOOLC_28,3,3,,2.77,22
caopt,MCA_27,2,3,,6.3,157
acts,MCA_9,3,3,,0.35,588
kali,BOOLC_16,3,3,,2.57,112
medici,FM_10,2,3,,0.01,7
cagen,INDUSTRIAL_11,4,1,,0.0,132
caopt,NUMC_1,2,2,,86.71,216
acts,UNIFORM_BOOLEAN_0,4,1,,0.32,50
cagen,HIGHLY_CONSTRAINED_22,2,1,,0.39,360
cagen,BOOLC_3,3,3,,0.0,20
caopt,MCA_23,2,1,,12.93,226
cagen,MCAC_22,3,2,,126.78,4150
kali,INDUSTRIAL_13,4,1,Invalid,2.89,16
kali,BOOLC_12,3,1,Invalid,2.55,22
pmedici,CNF_14,2,3,,2.36,234
pmedici,FM_12,2,2,,2.04,19
medici,HIGHLY_CONSTRAINED_29,2,3,,50.97,273
kali,CNF_28,4,1,Timeout,15.47,0
acts,INDUSTRIAL_9,3,3,,0.98,153
medici,BOOLC_8,6,1,,13.05,4
cagen,HIGHLY_CONSTRAINED_26,2,3,,85.36,152
acts,MCA_29,3,1,,0.52,1898
cagen,BOOLC_7,3,1,,0.0,19
medici,INDUSTRIAL_11,4,1,,27.02,131
medici,FM_14,2,1,,0.09,13
cagen,BOOLC_24,6,1,,0.31,246
medici,HIGHLY_CONSTRAINED_4,2,2,,0.02,1
acts,NUMC_14,2,3,,38.93,12
caopt,NUMC_22,3,2,,296.96,5898
caopt,CNF_22,2,1,,46.04,212
cagen,CNF_2,5,1,,1.56,100979
kali,HIGHLY_CONSTRAINED_6,3,3,Timeout,3.04,0
pmedici,BOOLC_5,5,1,,1.9,22
pmedici,HIGHLY_CONSTRAINED_15,3,2,Invalid,57.62,1876
pmedici,MCA_15,2,3,,2.2,150
kali,BOOLC_0,3,2,Invalid,2.49,17
caopt,FM_1,5,1,,14.68,95
kali,CNF_1,2,3,Invalid,10.09,94
kali,INDUSTRIAL_0,5,1,Timeout,301.0,0
caopt,HIGHLY_CONSTRAINED_17,3,1,,296.27,4962
acts,CNF_6,3,2,,0.85,728
pmedici,MCAC_13,2,3,,2.04,92
pmedici,BOOLC_27,2,3,,2.25,29
medici,MCAC_21,2,3,,20.26,335
caopt,BOOLC_18,3,3,,2.57,25
acts,BOOLC_20,3,3,,0.91,13
acts,CNF_28,3,1,,1.3,2625
kali,NUMC_18,2,3,Invalid,3.55,19
medici,MCAC_2,2,3,,79.62,235
kali,MCAC_25,3,1,Timeout,301.0,0
caopt,FM_13,2,3,,0.27,8
acts,FM_9,3,3,,0.67,32
acts,HIGHLY_CONSTRAINED_14,2,2,,234.68,217
pmedici,FM_0,3,1,,7.4,39
kali,INDUSTRIAL_13,3,3,Invalid,2.6,10
caopt,MCAC_4,3,3,,293.68,3385
medici,CNF_2,2,2,,24.38,180
kali,BOOLC_21,3,2,Invalid,2.7,57
kali,CNF_28,3,3,Timeout,3.4,0
caopt,MCA_10,2,2,,4.8,181
cagen,MCAC_11,3,1,,0.02,1565
acts,INDUSTRIAL_9,4,1,,1.1,298
pmedici,BOOLC_18,6,1,,2.09,64
cagen,HIGHLY_CONSTRAINED_26,5,1,,108.75,46271
acts,UNIFORM_BOOLEAN_4,3,1,,0.38,31
acts,UNIFORM_BOOLEAN_10,2,2,,0.3,12
caopt,BOOLC_5,6,1,,57.58,45
cagen,HIGHLY_CONSTRAINED_4,2,2,,0.0,1
medici,INDUSTRIAL_11,3,3,,6.1,61
pmedici,CNF_4,2,1,,71.81,197
medici,CNF_24,3,1,,142.25,1176
acts,NUMC_14,5,1,,53.29,24
acts,FM_10,3,1,,0.52,16
kali,HIGHLY_CONSTRAINED_6,4,1,Timeout,10.19,0
cagen,CNF_2,2,3,,0.0,180
medici,HIGHLY_CONSTRAINED_16,6,1,,7.68,4
pmedici,BOOLC_5,2,3,,2.03,17
kali,MCA_29,3,3,,15.7,2051
caopt,FM_1,2,3,,0.27,9
cagen,UNIFORM_ALL_6,2,2,,0.0,147
caopt,CNF_11,2,2,,101.27,212
caopt,NUMC_11,3,1,,296.33,5482
acts,HIGHLY_CONSTRAINED_27,2,1,,4.23,243
kali,INDUSTRIAL_0,2,3,,2.57,49
pmedici,BOOLC_27,5,1,,5.64,228
pmedici,MCAC_13,5,1,,2.41,174
acts,BOOLC_20,4,1,,0.99,18
kali,FM_0,3,2,Invalid,5.82,23
kali,MCAC_16,3,2,Invalid,7.3,132
caopt,BOOLC_18,4,1,,44.68,47
medici,MCA_25,3,1,,159.92,1968
caopt,FM_13,5,1,,1.57,53
medici,MCAC_2,5,1,Timeout,301.0,0
kali,NUMC_18,5,1,Timeout,301.0,0
acts,FM_9,4,1,,0.79,88
caopt,HIGHLY_CONSTRAINED_24,3,2,,297.45,8297
cagen,MCA_5,6,1,,207.77,3014383
medici,MCA_9,2,1,,1.98,98
pmedici,INDUSTRIAL_8,2,1,,2.22,32
medici,NUMC_7,3,2,Invalid,0.0,9
pmedici,BOOLC_1,2,1,,2.16,38
caopt,CNF_1,2,2,,167.3,233
acts,NUMC_23,2,2,,1.78,116
caopt,FM_5,2,1,,0.38,9
caopt,NUMC_15,3,3,,293.65,3190
caopt,MCAC_28,2,1,,108.8,264
cagen,MCA_25,6,1,,1.36,313758
medici,UNIFORM_ALL_6,2,2,,33.91,138
acts,FM_14,3,3,,0.67,42
cagen,CNF_6,2,1,,0.0,105
kali,HIGHLY_CONSTRAINED_19,3,1,Invalid,141.74,1408
pmedici,MCA_22,2,2,,2.56,309
medici,MCAC_16,2,2,,14.44,182
kali,MCAC_21,4,1,Timeout,24.98,0
acts,BOOLC_17,3,2,,1.01,19
caopt,INDUSTRIAL_0,3,3,,41.79,49
pmedici,FM_4,4,1,,3.74,27
kali,FM_13,2,2,Invalid,2.34,8
pmedici,BOOLC_10,2,2,,2.1,26
kali,INDUSTRIAL_4,2,1,Timeout,2.33,0
caopt,HIGHLY_CONSTRAINED_13,4,1,,295.52,2318
acts,HIGHLY_CONSTRAINED_23,2,3,,0.67,54
medici,NUMC_18,4,1,Timeout,0.17,0
kali,UNIFORM_ALL_4,2,2,,2.96,74
acts,HIGHLY_CONSTRAINED_1,3,1,,2.11,1370
cagen,MCAC_15,3,3,,0.03,3430
cagen,CNF_24,6,1,,4.05,38668
cagen,NUMC_28,2,1,,0.02,89
medici,BOOLC_28,4,1,,9.06,51
caopt,HIGHLY_CONSTRAINED_8,3,3,,296.04,3947
caopt,MCAC_0,3,1,,296.21,4092
kali,BOOLC_16,4,1,Invalid,4.0,208
acts,MCA_9,4,1,,0.51,2941
pmedici,UNIFORM_ALL_11,2,1,,2.13,32
medici,FM_10,5,1,,2.16,33
cagen,INDUSTRIAL_11,3,3,,0.0,67
cagen,INDUSTRIAL_2,6,1,,0.03,240
pmedici,CNF_0,2,3,,2.15,93
cagen,HIGHLY_CONSTRAINED_11,2,2,,0.29,2
acts,UNIFORM_BOOLEAN_0,3,3,,0.34,23
caopt,UNIFORM_BOOLEAN_9,3,2,,12.48,27
cagen,BOOLC_3,4,1,,0.0,49
acts,HIGHLY_CONSTRAINED_2,3,3,,49.28,1062
kali,BOOLC_26,3,2,,2.26,31
medici,CNF_5,2,2,,36.93,180
cagen,MCAC_16,3,1,,0.02,1468
caopt,MCA_17,2,2,,2.7,106
caopt,MCAC_3,3,3,,297.18,6464
medici,BOOLC_18,3,2,,0.21,16
kali,INDUSTRIAL_14,3,3,Invalid,49.68,197
pmedici,UNIFORM_ALL_12,2,3,,1.97,64
pmedici,UNIFORM_BOOLEAN_11,2,2,,1.87,32
pmedici,CNF_3,2,1,,3.07,393
medici,CNF_23,3,1,,39.6,230
kali,NUMC_20,6,1,Timeout,301.0,0
caopt,MCA_9,2,3,,2.29,99
acts,UNIFORM_BOOLEAN_3,3,1,,0.31,26
acts,MCAC_9,2,3,,2.28,112
pmedici,BOOLC_2,2,3,,2.03,10
medici,HIGHLY_CONSTRAINED_11,6,1,Timeout,301.0,0
caopt,CNF_16,2,2,,0.48,29
kali,CNF_6,5,1,Timeout,24.19,0
pmedici,MCA_8,2,2,,2.2,242
cagen,UNIFORM_ALL_1,2,2,,0.0,23
caopt,FM_6,2,3,,0.27,8
kali,HIGHLY_CONSTRAINED_1,4,1,Timeout,301.0,0
cagen,CNF_5,2,3,,0.01,181
caopt,FM_14,5,1,,106.4,210
medici,MCAC_5,5,1,Timeout,301.0,0
caopt,UNIFORM_BOOLEAN_11,6,1,,218.18,164
medici,NUMC_28,3,2,Invalid,0.0,3
kali,NUMC_8,3,2,Invalid,3.02,5
cagen,MCA_2,6,1,,118.59,75907
caopt,INDUSTRIAL_3,3,1,,9.89,171
caopt,HIGHLY_CONSTRAINED_23,3,2,,1.69,109
pmedici,BOOLC_20,5,1,,8.1,20
kali,INDUSTRIAL_7,2,3,Invalid,4.72,250
acts,BOOLC_27,4,1,,1.55,81
kali,MCAC_11,3,2,,16.06,1748
kali,FM_7,3,2,,2.14,2
medici,MCAC_26,5,1,,0.1,23
acts,FM_13,3,3,,0.59,18
cagen,CNF_1,2,1,,0.01,234
pmedici,MCA_25,2,2,,2.14,207
caopt,CNF_6,2,2,,2.19,105
pmedici,BOOLC_6,2,1,,2.03,33
medici,NUMC_0,3,2,Invalid,0.0,3
caopt,NUMC_12,3,3,,94.26,253
medici,UNIFORM_ALL_1,2,2,,2.23,21
caopt,FM_2,2,1,,0.38,10
kali,INDUSTRIAL_3,2,1,Invalid,2.97,44
kali,NUMC_28,2,2,Invalid,2.81,44
kali,UNIFORM_ALL_3,2,2,,3.22,62
caopt,BOOLC_28,3,2,,2.49,33
kali,MCAC_26,4,1,Invalid,2.36,5
acts,BOOLC_10,3,2,,0.72,21
medici,MCAC_11,2,2,,18.92,157
kali,FM_14,2,2,Invalid,2.39,20
pmedici,FM_3,4,1,,24.29,114
cagen,BOOLC_18,2,1,,0.0,7
pmedici,MCAC_23,2,2,,15.3,222
pmedici,BOOLC_17,2,2,,2.05,17
caopt,MCAC_7,3,1,,297.06,8356
cagen,UNIFORM_ALL_9,6,1,,1.23,441
kali,INDUSTRIAL_10,3,1,,2.22,44
medici,INDUSTRIAL_8,4,1,Invalid,24.61,81
medici,HIGHLY_CONSTRAINED_19,2,2,,33.22,199
pmedici,CNF_24,2,2,,2.24,169
kali,BOOLC_11,4,1,Invalid,2.54,6
medici,FM_9,4,1,,17.04,80
acts,HIGHLY_CONSTRAINED_6,3,1,,4.75,342
cagen,CNF_23,6,1,,0.02,230
cagen,UNIFORM_BOOLEAN_9,3,2,,0.01,36
acts,UNIFORM_BOOLEAN_7,3,3,,0.32,27
cagen,NUMC_8,2,1,,0.59,120
cagen,BOOLC_4,4,1,,0.02,100
pmedici,HIGHLY_CONSTRAINED_9,2,3,,3.66,272
pmedici,CNF_7,2,3,,4.46,373
medici,INDUSTRIAL_12,3,1,Invalid,23.15,156
cagen,HIGHLY_CONSTRAINED_16,2,2,,0.07,4
medici,HIGHLY_CONSTRAINED_11,3,2,,0.53,2
medici,INDUSTRIAL_0,5,1,Timeout,301.0,0
cagen,UNIFORM_BOOLEAN_11,3,1,,0.0,20
acts,MCA_6,5,1,,49.28,147217
kali,BOOLC_19,5,1,Invalid,2.92,6
caopt,HIGHLY_CONSTRAINED_7,2,3,,7.43,133
medici,BOOLC_27,5,1,,53.27,210
cagen,MCA_15,4,1,,0.2,7834
cagen,NUMC_27,3,1,,0.68,2665
kali,UNIFORM_BOOLEAN_12,3,1,,2.34,36
kali,CNF_23,2,1,Invalid,2.97,65
medici,FM_1,5,1,,21.49,96
caopt,UNIFORM_BOOLEAN_11,3,2,,0.87,18
kali,NUMC_8,6,1,Invalid,15.04,1
medici,NUMC_28,6,1,Invalid,0.0,3
cagen,UNIFORM_BOOLEAN_1,2,2,,0.0,10
caopt,HIGHLY_CONSTRAINED_23,6,1,,126.89,109
cagen,MCA_2,3,2,,0.02,728
cagen,NUMC_0,3,1,,0.44,4640
caopt,UNIFORM_BOOLEAN_6,2,2,,0.38,9
caopt,MCA_5,3,1,,296.05,5396
cagen,CNF_9,3,1,,0.07,2016
kali,HIGHLY_CONSTRAINED_16,2,1,,2.51,4
kali,BOOLC_26,6,1,Invalid,2.15,30
medici,UNIFORM_BOOLEAN_12,3,1,,3.26,29
caopt,MCAC_27,3,1,,15.2,26
cagen,CNF_14,4,1,,0.58,16379
medici,UNIFORM_ALL_9,3,2,,3.04,28
medici,BOOLC_18,6,1,,10.0,64
kali,MCAC_5,4,1,Timeout,301.0,0
kali,MCA_22,2,1,,5.74,303
pmedici,UNIFORM_BOOLEAN_5,5,1,,6.1,183
medici,NUMC_8,2,2,Invalid,0.04,56
kali,NUMC_20,3,2,Timeout,301.0,0
acts,CNF_23,5,1,,0.79,230
medici,NUMC_17,5,1,Timeout,0.19,0
kali,UNIFORM_BOOLEAN_5,5,1,,5.22,172
cagen,BOOLC_10,3,1,,0.0,20
medici,MCA_2,3,3,,63.21,726
caopt,BOOLC_20,2,2,,0.5,9
acts,BOOLC_18,2,2,,0.72,7
caopt,BOOLC_2,3,2,,3.39,19
caopt,MCAC_23,3,3,,293.58,2316
pmedici,MCA_0,3,2,,9.89,1616
cagen,UNIFORM_ALL_9,3,2,,0.0,32
acts,MCAC_15,2,2,,0.62,230
pmedici,INDUSTRIAL_3,3,3,,2.67,171
kali,MCA_26,2,3,,4.06,234
kali,HIGHLY_CONSTRAINED_12,2,3,Invalid,4.74,237
pmedici,HIGHLY_CONSTRAINED_29,2,1,Invalid,14.19,359
cagen,CNF_23,3,2,,0.0,230
cagen,BOOLC_14,3,3,,0.01,6
cagen,UNIFORM_BOOLEAN_9,6,1,,2.24,490
acts,FM_6,5,1,,0.7,73
acts,CNF_14,2,2,,0.6,197
kali,NUMC_17,4,1,Invalid,4.74,13
kali,NUMC_0,2,2,Invalid,5.96,459
medici,NUMC_20,2,2,Invalid,0.02,25
kali,MCAC_19,2,2,Invalid,3.6,58
caopt,BOOLC_17,5,1,,295.22,113
cagen,INDUSTRIAL_5,3,2,,0.69,171
pmedici,BOOLC_28,4,1,,2.41,54
acts,HIGHLY_CONSTRAINED_28,3,1,,1.13,16
cagen,FM_4,2,2,,0.0,8
medici,UNIFORM_ALL_10,6,1,Timeout,301.0,0
cagen,NUMC_23,3,3,,0.76,269
acts,INDUSTRIAL_6,5,1,,1.69,1448
kali,CNF_27,2,3,Invalid,4.16,38
acts,UNIFORM_ALL_0,4,1,,0.29,166
medici,NUMC_0,6,1,Invalid,0.0,3
acts,UNIFORM_ALL_13,3,2,,0.67,1017
medici,BOOLC_10,2,2,,0.07,7
caopt,HIGHLY_CONSTRAINED_3,2,1,,42.88,198
cagen,MCA_22,3,2,,0.11,3023
caopt,MCA_1,3,3,,296.55,5997
acts,MCA_15,2,2,,0.33,120
caopt,BOOLC_28,6,1,,295.2,253
acts,BOOLC_10,6,1,,1.77,208
cagen,HIGHLY_CONSTRAINED_29,4,1,,9.87,56068
cagen,NUMC_4,3,3,,156.79,3335
cagen,NUMC_20,3,1,,0.18,4268
cagen,MCA_12,4,1,,2.55,21142
medici,BOOLC_20,5,1,,5.96,20
medici,FM_6,5,1,,40.07,75
acts,HIGHLY_CONSTRAINED_9,2,1,,0.65,192
kali,CNF_24,2,1,Invalid,3.4,150
medici,HIGHLY_CONSTRAINED_16,3,2,,0.16,4
caopt,HIGHLY_CONSTRAINED_0,2,3,,24.26,259
caopt,MCAC_8,2,1,,28.17,114
cagen,HIGHLY_CONSTRAINED_19,3,2,,1.06,2353
caopt,MCA_2,3,1,,293.28,746
kali,FM_0,6,1,Timeout,301.0,0
medici,CNF_28,2,3,,38.48,208
acts,MCA_25,5,1,,3.7,78478
acts,MCAC_2,3,1,,174.07,3707
caopt,UNIFORM_BOOLEAN_1,2,2,,0.38,9
acts,UNIFORM_BOOLEAN_8,2,3,,0.25,8
cagen,NUMC_7,3,1,,0.02,1445
cagen,MCA_5,3,2,,0.03,3272
cagen,UNIFORM_BOOLEAN_6,2,2,,0.0,12
caopt,MCAC_20,3,1,,295.9,2409
cagen,CNF_13,4,1,,0.12,8022
pmedici,INDUSTRIAL_0,3,1,,3.61,77
pmedici,UNIFORM_BOOLEAN_2,5,1,,9.52,198
kali,MCA_25,2,1,,3.61,216
pmedici,BOOLC_9,3,1,,2.21,41
caopt,CNF_9,3,2,,295.77,3404
kali,MCAC_2,4,1,Timeout,301.0,0
kali,BOOLC_21,6,1,Invalid,39.14,35
kali,HIGHLY_CONSTRAINED_11,2,1,Invalid,2.58,1
caopt,INDUSTRIAL_8,2,3,,0.39,19
cagen,BOOLC_17,3,1,,0.01,20
pmedici,BOOLC_18,3,2,,2.14,25
caopt,BOOLC_5,3,2,,0.66,17
medici,MCA_29,2,3,,18.67,210
caopt,BOOLC_27,2,2,,1.3,21
kali,MCAC_29,5,1,Timeout,301.0,0
medici,NUMC_10,5,1,Timeout,0.19,0
kali,NUMC_27,3,2,Invalid,4.66,8
acts,CNF_24,5,1,,5.15,12415
kali,UNIFORM_BOOLEAN_2,5,1,,7.79,179
kali,HIGHLY_CONSTRAINED_15,2,3,Invalid,4.2,235
cagen,CNF_24,3,2,,0.02,1184
medici,UNIFORM_BOOLEAN_11,3,3,,1.17,19
pmedici,MCA_7,3,2,,2.47,400
caopt,FM_9,3,3,,0.97,33
kali,CNF_9,4,1,Timeout,301.0,0
caopt,CNF_19,3,2,,296.29,5063
caopt,NUMC_19,2,1,,287.5,234
kali,MCA_21,2,3,Invalid,4.51,288
cagen,INDUSTRIAL_2,3,2,,0.02,52
medici,MCAC_29,4,1,,58.89,32
acts,BOOLC_28,5,1,,0.82,90
caopt,BOOLC_10,5,1,,120.88,93
kali,FM_8,2,2,Invalid,2.29,16
kali,INDUSTRIAL_8,3,3,Invalid,3.64,72
acts,FM_1,5,1,,0.7,103
caopt,UNIFORM_BOOLEAN_9,6,1,,295.23,597
cagen,BOOLC_13,3,3,,0.0,20
cagen,UNIFORM_ALL_12,2,2,,0.0,47
medici,NUMC_27,2,2,Invalid,0.37,73
kali,NUMC_7,2,2,Invalid,2.83,179
acts,CNF_13,2,2,,0.58,129
kali,NUMC_10,4,1,Invalid,35.67,405
cagen,UNIFORM_BOOLEAN_12,3,3,,0.0,32
acts,UNIFORM_ALL_14,3,2,,3.18,6739
kali,UNIFORM_ALL_10,4,1,Timeout,301.0,0
medici,NUMC_7,6,1,Invalid,0.01,9
caopt,HIGHLY_CONSTRAINED_4,2,1,,0.22,3
cagen,MCA_25,3,2,,0.01,1963
medici,BOOLC_17,2,2,,0.08,9
kali,UNIFORM_BOOLEAN_11,3,3,,2.37,32
cagen,FM_3,2,2,,0.0,12
cagen,MCAC_19,2,1,,0.03,131
caopt,MCA_18,3,2,,295.86,3343
acts,UNIFORM_ALL_7,4,1,,33.23,70574
kali,BOOLC_29,2,2,,2.88,34
kali,CNF_20,2,3,Invalid,8.39,299
acts,BOOLC_17,6,1,,1.81,70
acts,MCAC_6,3,3,,1.39,1578
cagen,NUMC_3,3,3,,0.42,5824
caopt,MCA_6,3,3,,293.58,2384
acts,MCA_12,2,2,,0.38,164
acts,HIGHLY_CONSTRAINED_16,2,1,,1.64,4
pmedici,FM_2,3,2,,3.3,44
pmedici,BOOLC_16,5,1,,5.39,210
cagen,HIGHLY_CONSTRAINED_28,6,1,,0.34,16
medici,MCAC_10,5,1,Timeout,301.0,0
kali,MCAC_27,3,2,Invalid,2.94,4
caopt,BOOLC_29,4,1,,295.22,107
acts,BOOLC_11,4,1,,1.0,9
kali,NUMC_29,5,1,Timeout,301.0,0
caopt,HIGHLY_CONSTRAINED_15,3,2,,293.4,1096
acts,CNF_4,3,1,,1.79,1592
kali,BOOLC_2,3,1,,2.39,10
acts,NUMC_25,5,1,,273.35,41222
medici,UNIFORM_ALL_0,5,1,,125.83,443
medici,NUMC_1,4,1,Invalid,0.0,3
medici,UNIFORM_BOOLEAN_9,2,3,,1.05,10
kali,MCA_18,3,3,Invalid,73.98,2758
medici,HIGHLY_CONSTRAINED_27,6,1,Timeout,301.0,0
acts,UNIFORM_ALL_1,6,1,,107.43,5449
medici,BOOLC_6,2,3,,0.16,10
caopt,CNF_20,2,2,,137.87,227
pmedici,BOOLC_29,6,1,,146.95,95
medici,HIGHLY_CONSTRAINED_6,2,1,,0.77,75
kali,MCA_8,2,3,,4.36,307
cagen,BOOLC_5,3,2,,0.0,12
medici,CNF_15,3,1,,272.97,2211
caopt,NUMC_7,2,3,,9.42,161
cagen,UNIFORM_BOOLEAN_8,4,1,,0.0,36
medici,FM_8,3,2,,0.55,22
pmedici,FM_10,2,1,,2.02,19
kali,BOOLC_10,3,2,Invalid,2.93,34
medici,INDUSTRIAL_9,3,2,,49.3,150
kali,CNF_19,3,3,Timeout,6.56,0
caopt,MCA_21,2,2,,28.65,211
cagen,HIGHLY_CONSTRAINED_2,5,1,,15.72,16347
caopt,NUMC_3,2,1,,95.71,305
medici,HIGHLY_CONSTRAINED_2,2,3,,15.22,189
pmedici,UNIFORM_BOOLEAN_10,5,1,,9.9,198
cagen,CNF_15,6,1,,51.68,488888
medici,BOOLC_19,4,1,,6.43,37
acts,UNIFORM_ALL_9,2,2,,0.31,12
medici,CNF_4,5,1,Timeout,301.0,0
kali,BOOLC_27,4,1,Invalid,4.31,163
pmedici,CNF_12,2,2,Invalid,27.51,251
caopt,INDUSTRIAL_13,6,1,,295.27,897
pmedici,FM_14,2,3,,2.21,21
medici,MCAC_27,2,2,,0.1,9
cagen,FM_12,2,1,,0.0,12
acts,BOOLC_26,3,2,,0.48,16
kali,FM_6,4,1,Invalid,3.35,37
kali,MCAC_10,4,1,Timeout,301.0,0
pmedici,BOOLC_21,2,2,,2.05,38
pmedici,MCAC_15,2,2,Invalid,2.72,334
acts,CNF_0,3,3,,0.7,458
kali,NUMC_9,4,1,Timeout,301.0,0
medici,NUMC_29,4,1,Invalid,0.0,4
medici,MCAC_4,2,2,,44.82,222
kali,HIGHLY_CONSTRAINED_0,3,2,Invalid,114.15,900
acts,NUMC_12,2,2,,0.95,126
medici,BOOLC_2,2,1,,0.02,7
caopt,NUMC_24,3,3,,297.12,4758
caopt,MCAC_19,2,1,,3.21,129
pmedici,MCA_9,5,1,,140.54,7114
cagen,UNIFORM_ALL_0,5,1,,0.0,537
kali,BOOLC_6,3,3,Invalid,2.55,61
kali,CNF_7,2,2,Invalid,7.53,435
kali,HIGHLY_CONSTRAINED_28,3,1,Invalid,2.93,1
pmedici,MCA_13,2,2,,2.06,162
pmedici,HIGHLY_CONSTRAINED_13,3,3,,9.87,678
acts,BOOLC_9,3,1,,0.74,28
kali,UNIFORM_ALL_5,5,1,Timeout,301.0,0
cagen,FM_11,2,3,,0.0,8
medici,NUMC_19,3,2,Invalid,0.0,9
medici,MCA_13,3,1,,79.16,1113
acts,CNF_3,3,1,,2.33,3616
caopt,HIGHLY_CONSTRAINED_12,3,2,,296.07,5005
pmedici,FM_5,3,2,,9.25,51
pmedici,BOOLC_11,5,1,,2.83,9
acts,HIGHLY_CONSTRAINED_11,2,1,,8.17,2
kali,MCAC_20,3,2,Invalid,5.79,8
acts,BOOLC_16,4,1,,0.87,80
medici,MCAC_17,5,1,Timeout,301.0,0
pmedici,MCAC_4,3,1,,57.4,4147
medici,HIGHLY_CONSTRAINED_20,6,1,Timeout,301.0,0
caopt,NUMC_27,3,1,,295.91,3779
medici,BOOLC_1,2,3,,0.19,8
caopt,CNF_27,2,2,,11.04,203
medici,UNIFORM_ALL_7,5,1,Timeout,301.0,0
kali,BOOLC_5,3,1,Invalid,2.27,14
medici,NUMC_6,4,1,Timeout,0.18,0
cagen,BOOLC_2,3,2,,0.0,10
kali,NUMC_11,6,1,Timeout,301.0,0
caopt,NUMC_0,2,3,,151.69,274
caopt,UNIFORM_BOOLEAN_8,4,1,,1.67,25
cagen,HIGHLY_CONSTRAINED_10,5,1,,9.08,33304
medici,HIGHLY_CONSTRAINED_1,2,1,,19.6,120
medici,MCAC_28,6,1,Timeout,301.0,0
medici,FM_11,2,2,,0.25,7
kali,BOOLC_17,3,2,Invalid,2.53,5
acts,MCA_8,3,2,,0.57,2584
cagen,MCAC_27,3,1,,0.11,26
kali,CNF_8,6,1,Timeout,301.0,0
caopt,MCA_26,2,2,,23.53,169
medici,BOOLC_29,3,2,,2.89,27
medici,HIGHLY_CONSTRAINED_5,2,3,,69.23,417
medici,CNF_16,3,3,,2.34,63
acts,UNIFORM_BOOLEAN_11,5,1,,0.35,93
cagen,HIGHLY_CONSTRAINED_27,2,2,,1.15,244
caopt,NUMC_4,2,1,,85.68,229
pmedici,INDUSTRIAL_13,6,1,,36.95,515
acts,INDUSTRIAL_8,3,2,,0.91,68
pmedici,FM_13,2,3,,2.14,18
medici,HIGHLY_CONSTRAINED_28,2,2,,0.04,14
pmedici,CNF_15,2,2,,44.22,234
kali,BOOLC_20,4,1,Invalid,3.26,11
kali,MCAC_3,6,1,Timeout,301.0,0
cagen,MCAC_23,3,3,,0.05,1953
acts,HIGHLY_CONSTRAINED_15,2,3,,1.35,139
acts,FM_8,3,2,,0.59,22
caopt,FM_12,2,2,,0.27,12
kali,NUMC_19,2,2,Invalid,5.9,386
medici,MCAC_3,2,2,,35.78,241
acts,BOOLC_21,3,2,,0.65,30
caopt,BOOLC_19,3,2,,1.09,24
kali,MCAC_17,4,1,Timeout,39.16,0
kali,FM_1,4,1,Invalid,2.82,43
medici,MCA_17,3,3,,147.79,635
medici,MCAC_20,2,2,,18.01,195
pmedici,BOOLC_26,2,2,,2.07,21
cagen,BOOLC_29,2,1,,0.08,13
acts,CNF_7,3,3,,1.82,3823
kali,CNF_0,2,2,Invalid,2.87,131
kali,BOOLC_1,3,3,,2.44,38
cagen,UNIFORM_ALL_7,5,1,,101.08,997007
pmedici,MCA_14,2,2,,2.28,227
caopt,UNIFORM_ALL_13,3,1,,293.41,1130
kali,HIGHLY_CONSTRAINED_7,3,2,Invalid,3.68,30
cagen,MCA_13,6,1,,8.44,290778
caopt,NUMC_23,3,3,,293.28,306
medici,BOOLC_5,2,1,,0.01,6
acts,NUMC_15,2,2,,0.66,229
acts,CNF_12,5,1,,128.64,153752
kali,NUMC_11,3,2,Invalid,53.01,201
cagen,BOOLC_2,6,1,,0.0,10
medici,NUMC_26,5,1,Invalid,0.0,3
cagen,UNIFORM_ALL_13,5,1,,3.24,66645
acts,FM_0,2,2,,0.81,12
