ToolName,ModelName,Strength,Iteration,ErrorType,TimeSeconds,Size
iposolver,UNIFORM_BOOLEAN_23,3,3,,0.03,29
appts,MCA_28,3,2,,300.13,24700
cagen,UNIFORM_BOOLEAN_36,3,3,,0.0,28
appts,BOOLC_44,3,1,Invalid,44.61,17
cagen,UNIFORM_ALL_7,2,3,,0.0,40
appts,UNIFORM_ALL_40,3,1,,300.12,13712
appts,BOOLC_11,3,1,,6.67,2
pmedici,BOOLC_4,2,2,Invalid,1.97,36
pmedici,MCA_27,2,1,,2.64,705
iposolver,MCA_25,4,1,,11.33,911400
pmedici,MCAC_0,4,1,Timeout,300.14,0
cagen,MCA_32,4,3,,0.38,322344
appts,UNIFORM_BOOLEAN_3,3,3,,31.12,16
appts,MCAC_19,2,2,,3.26,345
iposolver,UNIFORM_BOOLEAN_27,3,1,,0.0,14
appts,UNIFORM_BOOLEAN_36,5,1,,300.61,133
iposolver,MCA_6,3,2,,60.84,85941
pmedici,BOOLC_11,2,3,Invalid,1.86,3
pmedici,MCAC_25,2,3,Timeout,300.06,0
iposolver,UNIFORM_ALL_38,2,1,,0.01,401
pmedici,BOOLC_44,2,3,Invalid,1.87,35
iposolver,MCA_21,4,3,Timeout,300.11,0
pmedici,MCA_23,2,3,,3.23,924
cagen,MCAC_39,2,3,,0.01,7
cagen,MCA_36,4,1,,1.85,511488
appts,UNIFORM_BOOLEAN_7,3,1,,19.91,12
iposolver,MCA_47,3,2,,0.1,1891
appts,BOOLC_40,3,3,Invalid,39.2,20
cagen,UNIFORM_BOOLEAN_32,3,1,,0.0,8
appts,UNIFORM_ALL_44,3,3,,300.15,560
cagen,UNIFORM_ALL_3,2,1,,0.0,121
iposolver,MCA_12,3,2,,7.45,59088
appts,BOOLC_15,3,3,,30.27,24
appts,UNIFORM_ALL_11,3,3,,300.12,2857
appts,UNIFORM_BOOLEAN_28,3,1,,16.61,8
cagen,BOOLC_33,3,1,,52.68,27
iposolver,UNIFORM_BOOLEAN_39,5,1,,0.87,154
pmedici,UNIFORM_BOOLEAN_46,2,1,,1.86,14
appts,MCAC_34,3,3,Timeout,300.14,0
pmedici,UNIFORM_BOOLEAN_13,2,1,,2.05,16
iposolver,UNIFORM_ALL_26,4,1,,2.61,15641
appts,BOOLC_38,2,2,,2.55,8
cagen,MCA_28,2,1,,0.01,1300
cagen,MCAC_27,4,3,,0.19,210
cagen,MCAC_14,3,2,,0.26,19807
cagen,MCAC_41,3,2,,31.4,113802
iposolver,UNIFORM_ALL_16,3,2,,0.03,29
cagen,BOOLC_1,4,2,,0.01,56
cagen,BOOLC_30,3,3,Timeout,300.0,0
iposolver,UNIFORM_ALL_43,3,2,,63.54,9550
cagen,UNIFORM_ALL_31,2,2,,0.0,10
appts,MCAC_37,3,1,,20.49,8
pmedici,UNIFORM_BOOLEAN_45,2,3,,1.84,10
iposolver,UNIFORM_ALL_25,4,3,,0.04,217
pmedici,MCAC_38,4,1,Timeout,300.51,0
pmedici,UNIFORM_BOOLEAN_10,2,3,,2.0,15
pmedici,UNIFORM_ALL_13,2,2,,1.92,64
cagen,MCAC_24,4,1,,6.24,666908
pmedici,UNIFORM_ALL_46,2,2,,1.87,20
cagen,UNIFORM_BOOLEAN_49,2,2,,0.0,12
iposolver,UNIFORM_BOOLEAN_24,3,3,,0.04,30
cagen,UNIFORM_ALL_49,3,3,,0.08,2893
iposolver,UNIFORM_BOOLEAN_42,4,2,,0.17,68
appts,MCA_7,2,2,,30.05,572
pmedici,BOOLC_12,2,1,,1.9,4
pmedici,MCAC_26,2,1,Invalid,9.75,2092
cagen,BOOLC_48,2,2,,0.05,10
appts,MCAC_29,5,1,Timeout,302.45,0
pmedici,BOOLC_47,2,1,Invalid,2.08,36
pmedici,MCAC_7,4,1,Invalid,3.24,384
cagen,MCA_35,4,3,,12.74,1245725
pmedici,MCA_20,2,1,,12.03,2197
appts,UNIFORM_BOOLEAN_4,3,3,,23.92,12
cagen,UNIFORM_ALL_0,2,3,,0.0,220
pmedici,MCA_9,2,3,,65.08,4405
appts,UNIFORM_ALL_47,3,1,,300.11,9785
appts,BOOLC_43,3,1,Invalid,199.65,21
cagen,UNIFORM_BOOLEAN_31,3,3,,0.0,20
pmedici,BOOLC_3,2,2,Invalid,2.04,31
appts,UNIFORM_ALL_12,3,1,,73.03,18
appts,BOOLC_16,3,1,,13.1,9
pmedici,MCAC_22,2,3,Invalid,188.09,2542
pmedici,BOOLC_16,2,3,Invalid,2.01,14
cagen,UNIFORM_ALL_18,3,1,,0.12,3112
pmedici,BOOLC_43,2,3,Invalid,2.1,39
iposolver,UNIFORM_BOOLEAN_20,3,1,,0.0,8
appts,UNIFORM_BOOLEAN_31,5,1,,109.59,56
appts,UNIFORM_ALL_43,3,3,,300.15,8984
iposolver,UNIFORM_ALL_9,3,3,,1.77,1637
cagen,UNIFORM_ALL_4,2,1,,0.0,308
iposolver,MCA_40,3,2,,0.0,240
cagen,UNIFORM_BOOLEAN_35,3,1,,0.0,22
appts,BOOLC_47,3,3,Invalid,89.63,29
appts,UNIFORM_ALL_16,3,3,,57.3,20
iposolver,MCA_15,3,2,,56.29,72570
appts,BOOLC_12,3,3,,38.34,4
pmedici,MCA_24,2,3,,33.73,2841
iposolver,MCA_26,4,3,Timeout,300.11,0
appts,UNIFORM_BOOLEAN_0,3,1,,23.84,12
appts,MCAC_33,3,3,Timeout,300.13,0
pmedici,UNIFORM_BOOLEAN_41,2,1,,1.78,15
iposolver,UNIFORM_ALL_21,4,1,,0.08,20736
appts,UNIFORM_ALL_8,5,1,,300.9,1889568
pmedici,UNIFORM_BOOLEAN_14,2,1,,1.93,25
cagen,BOOLC_34,3,1,,19.23,29
cagen,MCAC_13,3,2,,0.04,5864
cagen,MCAC_46,3,2,,1.41,40713
cagen,MCAC_20,4,3,,0.01,4
cagen,MCAC_8,4,1,Timeout,300.0,0
iposolver,MCA_38,2,3,,0.1,2166
pmedici,BOOLC_16,2,2,Invalid,1.97,14
pmedici,MCAC_22,2,2,Invalid,177.94,2563
cagen,BOOLC_19,2,1,,247.42,15
appts,MCA_3,2,1,,45.06,2100
iposolver,UNIFORM_BOOLEAN_46,4,1,,0.02,51
pmedici,BOOLC_43,2,2,Invalid,2.16,35
iposolver,UNIFORM_BOOLEAN_13,4,1,,0.05,59
pmedici,UNIFORM_BOOLEAN_39,3,1,,1.85,32
iposolver,MCA_40,3,3,,0.0,240
appts,BOOLC_47,3,2,Invalid,158.56,29
appts,UNIFORM_ALL_43,3,2,,300.13,8984
appts,BOOLC_8,5,1,,72.61,56
iposolver,UNIFORM_ALL_9,3,2,,1.78,1637
iposolver,MCA_15,3,3,,56.25,72570
appts,BOOLC_12,3,2,,32.62,4
pmedici,BOOLC_7,2,1,Invalid,2.04,36
appts,UNIFORM_ALL_16,3,2,,43.17,20
iposolver,MCA_26,4,2,Timeout,300.11,0
pmedici,MCA_24,2,2,,35.28,2845
appts,MCAC_33,3,2,Timeout,300.14,0
appts,UNIFORM_BOOLEAN_49,4,1,,245.84,40
pmedici,UNIFORM_BOOLEAN_27,5,1,,1.98,54
cagen,BOOLC_5,4,1,,0.18,1
appts,MCA_35,5,1,Timeout,302.38,0
iposolver,UNIFORM_ALL_12,3,1,,0.02,29
cagen,UNIFORM_ALL_35,2,1,,0.02,361
iposolver,UNIFORM_ALL_47,3,1,,29.99,10395
cagen,MCAC_13,3,3,,0.04,5864
cagen,MCAC_46,3,3,,1.39,40713
cagen,MCA_49,5,1,,12.1,317792
cagen,UNIFORM_BOOLEAN_18,2,1,,0.0,8
pmedici,UNIFORM_ALL_17,2,1,,1.89,42
iposolver,MCA_38,2,2,,0.1,2166
pmedici,UNIFORM_ALL_42,2,1,,1.95,256
cagen,MCAC_20,4,2,,0.01,4
cagen,BOOLC_1,4,3,,0.01,56
cagen,BOOLC_30,3,2,Timeout,300.0,0
iposolver,UNIFORM_ALL_16,3,3,,0.03,29
iposolver,UNIFORM_ALL_43,3,3,,63.25,9550
cagen,UNIFORM_ALL_31,2,3,,0.0,10
pmedici,UNIFORM_BOOLEAN_45,2,2,,1.92,7
pmedici,UNIFORM_BOOLEAN_10,2,2,,1.91,13
iposolver,UNIFORM_ALL_25,4,2,,0.04,217
pmedici,UNIFORM_ALL_13,2,3,,1.97,64
cagen,UNIFORM_BOOLEAN_49,2,3,,0.0,12
pmedici,UNIFORM_ALL_46,2,3,,1.83,14
cagen,MCAC_17,3,1,,0.0,83
cagen,MCAC_42,3,1,Timeout,300.0,0
pmedici,MCAC_40,5,1,,2.05,85
iposolver,UNIFORM_BOOLEAN_24,3,2,,0.03,30
pmedici,BOOLC_21,5,1,Invalid,2.51,11
iposolver,MCA_5,3,1,,67.15,99439
appts,MCA_7,2,3,,31.34,572
cagen,UNIFORM_ALL_49,3,2,,0.08,2893
iposolver,UNIFORM_BOOLEAN_42,4,3,,0.14,68
cagen,BOOLC_48,2,3,,0.05,10
appts,BOOLC_25,4,1,,102.85,12
appts,UNIFORM_ALL_21,4,1,,300.13,20736
cagen,MCA_35,4,2,,12.74,1245725
appts,UNIFORM_BOOLEAN_4,3,2,,23.65,12
cagen,UNIFORM_BOOLEAN_31,3,2,,0.0,20
iposolver,MCA_44,3,1,,1.38,102900
cagen,UNIFORM_ALL_0,2,2,,0.0,220
pmedici,MCA_9,2,2,,60.06,4328
iposolver,MCA_11,3,1,,3.0,34831
pmedici,BOOLC_3,2,3,Invalid,1.92,30
appts,MCAC_19,2,3,,3.16,345
iposolver,MCA_6,3,3,,60.61,85941
iposolver,UNIFORM_BOOLEAN_41,4,1,,0.01,43
pmedici,MCAC_25,2,2,Timeout,300.07,0
pmedici,BOOLC_11,2,2,Invalid,1.9,3
appts,MCA_4,2,1,,42.17,1599
iposolver,UNIFORM_BOOLEAN_14,4,1,,0.06,61
pmedici,BOOLC_44,2,2,Invalid,2.08,37
cagen,MCAC_39,2,2,,0.01,7
pmedici,MCA_23,2,2,,3.18,924
iposolver,MCA_21,4,2,Timeout,300.11,0
appts,UNIFORM_ALL_44,3,2,,300.15,560
iposolver,MCA_47,3,3,,0.1,1891
appts,BOOLC_40,3,2,Invalid,41.49,20
appts,UNIFORM_ALL_11,3,2,,300.11,2858
pmedici,BOOLC_0,2,1,Invalid,2.04,29
iposolver,MCA_12,3,3,,7.41,59088
appts,BOOLC_15,3,2,,32.19,24
appts,MCA_32,5,1,,300.61,644688
cagen,BOOLC_2,4,1,,0.01,47
cagen,UNIFORM_ALL_32,2,1,,0.0,121
iposolver,UNIFORM_ALL_40,3,1,,38.24,14476
appts,MCAC_34,3,2,Timeout,300.15,0
pmedici,UNIFORM_ALL_10,2,1,,1.88,21
pmedici,UNIFORM_ALL_45,2,1,,12.63,1185
cagen,MCAC_27,4,2,,0.15,210
appts,BOOLC_38,2,3,,2.6,8
cagen,MCAC_14,3,3,,0.26,19807
cagen,MCAC_41,3,3,,31.29,113802
pmedici,UNIFORM_BOOLEAN_42,2,2,,1.83,20
iposolver,UNIFORM_ALL_22,4,2,Timeout,300.07,0
pmedici,UNIFORM_BOOLEAN_17,2,2,,1.92,4
iposolver,UNIFORM_ALL_11,3,3,,1.02,3180
pmedici,BOOLC_38,3,1,Invalid,2.03,42
cagen,BOOLC_6,4,3,,0.74,51
iposolver,UNIFORM_ALL_44,3,3,,0.43,678
cagen,UNIFORM_ALL_36,2,3,,0.0,169
cagen,MCAC_10,3,1,,13.87,48399
cagen,MCAC_45,3,1,,0.35,32439
pmedici,UNIFORM_ALL_14,2,3,,2.53,337
appts,UNIFORM_ALL_38,2,1,,29.18,361
pmedici,UNIFORM_ALL_41,2,3,,1.9,28
iposolver,UNIFORM_BOOLEAN_45,4,3,,0.0,16
appts,MCA_0,2,3,,21.78,115
iposolver,UNIFORM_BOOLEAN_10,4,3,,0.14,67
cagen,UNIFORM_ALL_28,4,3,,1.68,28997
iposolver,UNIFORM_BOOLEAN_23,3,2,,0.03,29
pmedici,MCAC_47,5,1,,1.9,7
iposolver,MCA_2,3,1,,0.0,188
appts,MCA_28,3,3,,300.14,24700
appts,MCAC_48,2,1,,40.22,1636
pmedici,BOOLC_26,5,1,,2.35,16
cagen,UNIFORM_ALL_7,2,2,,0.0,40
cagen,UNIFORM_BOOLEAN_36,3,2,,0.0,28
iposolver,MCA_43,3,1,,7.76,71450
pmedici,BOOLC_4,2,3,Invalid,2.02,37
iposolver,MCA_16,3,1,,0.0,8
appts,UNIFORM_ALL_26,4,1,,300.13,14087
cagen,MCA_32,4,2,,0.37,322344
appts,BOOLC_22,4,1,Invalid,203.8,56
appts,UNIFORM_BOOLEAN_3,3,2,,32.15,16
cagen,UNIFORM_ALL_13,2,2,,0.0,48
cagen,BOOLC_47,3,3,Timeout,300.0,0
cagen,UNIFORM_ALL_46,2,2,,0.0,12
iposolver,UNIFORM_ALL_34,3,2,,0.04,177
appts,MCA_8,3,3,,20.67,40
cagen,BOOLC_12,3,3,,0.48,4
appts,MCA_20,2,3,,40.28,1680
cagen,BOOLC_21,4,2,,0.0,8
appts,MCAC_40,3,1,,56.72,85
pmedici,UNIFORM_BOOLEAN_32,2,3,,1.85,8
appts,MCAC_15,3,1,Timeout,300.21,0
pmedici,UNIFORM_ALL_31,2,2,,1.96,14
pmedici,MCA_49,4,1,Timeout,300.12,0
iposolver,UNIFORM_BOOLEAN_35,4,2,,0.03,54
iposolver,UNIFORM_ALL_19,2,3,,0.02,87
pmedici,BOOLC_30,2,1,Invalid,2.05,37
appts,UNIFORM_BOOLEAN_24,2,2,,15.17,8
cagen,MCA_42,4,3,,6.89,417048
cagen,UNIFORM_BOOLEAN_20,4,2,,0.0,16
cagen,MCA_17,4,3,,0.66,72032
cagen,MCAC_18,2,1,,0.01,1
appts,UNIFORM_ALL_30,3,1,,300.12,2854
cagen,MCA_24,3,2,,0.73,66923
cagen,UNIFORM_BOOLEAN_46,3,3,,0.0,20
appts,BOOLC_34,3,1,Invalid,108.24,19
cagen,UNIFORM_BOOLEAN_13,3,3,,0.0,22
cagen,MCA_4,3,2,,0.18,28793
iposolver,UNIFORM_ALL_48,2,1,,0.0,32
cagen,UNIFORM_BOOLEAN_7,2,2,,0.0,8
iposolver,UNIFORM_BOOLEAN_0,5,1,,0.0,74
pmedici,UNIFORM_BOOLEAN_28,4,1,,1.91,16
pmedici,BOOLC_34,2,3,Invalid,2.2,36
appts,UNIFORM_BOOLEAN_13,5,1,,300.56,92
appts,UNIFORM_BOOLEAN_46,5,1,,228.29,77
appts,UNIFORM_ALL_34,3,3,,51.55,132
appts,BOOLC_30,3,3,Invalid,190.91,24
cagen,UNIFORM_BOOLEAN_42,3,1,,0.0,24
iposolver,MCA_37,3,2,,17.56,25306
pmedici,UNIFORM_ALL_18,3,1,Timeout,300.11,0
cagen,MCA_46,4,1,,2.98,242407
cagen,MCAC_49,2,3,,0.02,1429
cagen,MCA_13,4,1,,21.26,1608711
appts,MCA_24,2,1,,47.16,2064
appts,MCAC_3,4,1,,56.42,194
pmedici,UNIFORM_BOOLEAN_36,2,1,,1.88,14
cagen,UNIFORM_ALL_24,5,1,Timeout,300.0,0
appts,MCAC_11,3,3,Timeout,300.14,0
cagen,BOOLC_43,3,1,Timeout,300.0,0
iposolver,UNIFORM_BOOLEAN_49,5,1,,1.81,167
cagen,BOOLC_16,3,1,,3.43,9
cagen,MCAC_31,3,2,Timeout,300.01,0
pmedici,BOOLC_8,3,1,Invalid,2.04,33
appts,UNIFORM_ALL_19,2,2,,34.83,65
pmedici,UNIFORM_BOOLEAN_3,5,1,,3.13,140
appts,BOOLC_7,4,1,,136.17,45
iposolver,UNIFORM_ALL_6,2,2,,0.0,151
appts,BOOLC_48,2,2,,15.07,7
pmedici,UNIFORM_BOOLEAN_35,2,3,,1.92,10
appts,MCAC_47,3,1,,15.07,7
cagen,BOOLC_26,4,2,,0.0,16
pmedici,BOOLC_29,4,1,Invalid,1.88,24
appts,MCA_27,2,3,,32.37,705
appts,MCAC_12,3,1,,2.16,190
pmedici,MCAC_48,4,1,Timeout,300.13,0
cagen,BOOLC_40,3,3,,0.0,30
cagen,UNIFORM_ALL_14,2,2,,0.0,169
cagen,BOOLC_15,3,3,,0.0,31
cagen,UNIFORM_ALL_41,2,2,,0.0,23
iposolver,UNIFORM_ALL_33,3,2,,6.01,7204
appts,UNIFORM_ALL_29,5,1,Timeout,302.01,0
iposolver,MCA_19,2,1,,0.15,1894
cagen,UNIFORM_BOOLEAN_39,2,2,,0.0,10
cagen,UNIFORM_ALL_8,3,2,,0.02,7180
pmedici,UNIFORM_ALL_36,2,2,,3.22,418
cagen,UNIFORM_ALL_39,3,3,,0.39,10609
pmedici,BOOLC_37,2,1,,1.79,2
cagen,BOOLC_38,2,2,,0.0,9
appts,UNIFORM_BOOLEAN_23,2,2,,13.18,8
appts,BOOLC_33,3,1,Invalid,53.53,20
cagen,UNIFORM_BOOLEAN_41,3,3,,0.0,20
cagen,MCA_23,3,2,,0.01,5544
cagen,UNIFORM_BOOLEAN_14,3,3,,0.0,22
cagen,UNIFORM_BOOLEAN_27,4,2,,0.0,28
cagen,MCA_45,4,3,,0.0,16
cagen,MCA_10,4,3,,3.33,488451
appts,UNIFORM_BOOLEAN_14,5,1,,300.58,99
appts,UNIFORM_BOOLEAN_41,5,1,,108.87,56
cagen,UNIFORM_BOOLEAN_0,2,2,,0.0,8
cagen,MCA_3,3,2,,0.25,76332
iposolver,UNIFORM_BOOLEAN_7,5,1,,0.0,32
pmedici,BOOLC_33,2,3,Invalid,2.04,34
cagen,MCA_41,4,1,,43.52,1499130
cagen,MCA_14,4,1,,0.09,58520
cagen,UNIFORM_BOOLEAN_45,3,1,,0.0,12
appts,UNIFORM_ALL_33,3,3,,300.13,6674
cagen,UNIFORM_BOOLEAN_10,3,1,,0.0,24
cagen,BOOLC_44,3,1,,0.01,21
cagen,BOOLC_11,3,1,,0.0,2
appts,MCAC_4,4,1,Timeout,300.23,0
pmedici,UNIFORM_BOOLEAN_31,2,1,,1.82,16
appts,MCAC_43,3,3,Timeout,300.15,0
appts,MCA_23,2,1,,35.79,924
iposolver,MCA_9,2,3,,0.39,2585
appts,MCAC_16,3,3,Timeout,300.19,0
cagen,UNIFORM_ALL_23,5,1,Timeout,300.02,0
pmedici,UNIFORM_BOOLEAN_4,5,1,,1.97,81
iposolver,MCA_48,2,3,,0.03,1312
iposolver,UNIFORM_ALL_1,2,2,,0.47,803
appts,BOOLC_0,4,1,,6.74,37
cagen,MCAC_36,3,2,,0.45,46427
appts,UNIFORM_BOOLEAN_14,2,3,,12.48,7
appts,UNIFORM_ALL_0,3,2,,300.11,2995
iposolver,UNIFORM_ALL_29,2,2,,0.18,320
appts,UNIFORM_BOOLEAN_41,2,3,,11.8,6
iposolver,UNIFORM_BOOLEAN_36,3,2,,0.03,30
pmedici,BOOLC_33,5,1,Invalid,39.29,215
iposolver,UNIFORM_BOOLEAN_7,2,3,,0.0,7
cagen,UNIFORM_BOOLEAN_23,3,2,,0.0,26
cagen,MCA_41,3,3,,0.58,61921
cagen,MCA_14,3,3,,0.06,29260
cagen,UNIFORM_BOOLEAN_45,4,3,,0.0,16
cagen,MCAC_0,2,2,Timeout,300.0,0
appts,UNIFORM_ALL_33,4,1,,300.97,129607
cagen,UNIFORM_BOOLEAN_10,4,3,,0.01,57
cagen,BOOLC_44,4,3,,0.01,47
appts,MCA_45,2,2,,10.34,6
cagen,BOOLC_11,4,3,,0.0,2
appts,MCA_10,2,2,,42.28,1850
appts,MCAC_43,4,1,Timeout,300.17,0
appts,UNIFORM_BOOLEAN_39,3,2,,47.72,18
cagen,BOOLC_22,3,2,,0.04,31
pmedici,MCAC_19,3,1,Invalid,3.23,706
appts,MCAC_4,3,3,Timeout,300.18,0
iposolver,MCA_9,5,1,Timeout,301.0,0
appts,MCAC_16,4,1,Timeout,300.21,0
cagen,UNIFORM_ALL_23,2,3,,0.01,289
pmedici,UNIFORM_BOOLEAN_4,2,3,,1.93,9
iposolver,MCA_48,5,1,,8.25,90454
appts,BOOLC_0,3,3,,3.95,22
appts,BOOLC_29,2,1,,10.66,6
cagen,MCA_39,2,2,,0.0,222
appts,MCAC_0,3,1,Timeout,300.13,0
pmedici,UNIFORM_BOOLEAN_35,5,1,,2.88,138
cagen,UNIFORM_ALL_27,2,1,,0.0,462
appts,MCAC_21,3,2,Timeout,300.1,0
cagen,BOOLC_40,4,1,,0.01,84
cagen,BOOLC_15,4,1,,0.01,80
appts,UNIFORM_ALL_29,2,3,,183.5,258
pmedici,UNIFORM_BOOLEAN_0,2,1,,1.87,18
appts,BOOLC_4,3,1,Invalid,44.67,25
cagen,UNIFORM_ALL_39,4,1,,16.62,221038
cagen,MCA_7,4,2,,0.15,54340
pmedici,UNIFORM_ALL_3,2,2,,3.02,338
iposolver,UNIFORM_BOOLEAN_3,2,1,,0.0,9
cagen,BOOLC_9,2,1,,0.06,13
appts,MCA_39,3,1,,55.01,444
appts,UNIFORM_BOOLEAN_10,2,1,,13.31,8
pmedici,MCAC_30,2,2,Invalid,71.34,4607
appts,UNIFORM_BOOLEAN_45,2,1,,10.2,6
cagen,UNIFORM_BOOLEAN_41,4,1,,0.0,44
iposolver,MCA_34,4,2,,3.86,91645
pmedici,MCA_36,2,2,,12.77,2160
cagen,UNIFORM_BOOLEAN_14,4,1,,0.0,54
cagen,MCA_45,3,1,,0.0,12
cagen,MCA_10,3,1,,0.26,61056
iposolver,UNIFORM_BOOLEAN_31,3,2,,0.0,20
pmedici,BOOLC_34,5,1,Invalid,8.34,219
iposolver,UNIFORM_BOOLEAN_0,2,3,,0.0,9
appts,UNIFORM_ALL_7,3,2,,116.36,181
appts,UNIFORM_BOOLEAN_13,2,3,,13.3,7
appts,UNIFORM_BOOLEAN_46,2,3,,13.12,7
appts,UNIFORM_ALL_34,4,1,,300.14,640
cagen,MCA_20,4,2,,1.01,332643
cagen,MCAC_7,2,2,,0.0,46
cagen,UNIFORM_BOOLEAN_42,4,3,,0.01,61
appts,BOOLC_30,4,1,Invalid,300.15,72
cagen,MCA_46,3,3,,0.16,20199
cagen,MCAC_49,5,1,Timeout,300.0,0
cagen,UNIFORM_BOOLEAN_24,3,2,,0.0,28
cagen,MCA_13,3,3,,0.36,55531
cagen,BOOLC_25,3,2,,0.0,10
appts,MCAC_3,3,3,,38.3,194
cagen,UNIFORM_ALL_24,2,3,,0.01,387
appts,MCAC_11,4,1,Timeout,300.14,0
appts,MCA_42,2,2,,34.65,1040
appts,MCA_17,2,2,,30.32,480
iposolver,UNIFORM_ALL_30,4,2,,34.45,42998
iposolver,UNIFORM_BOOLEAN_49,2,3,,0.0,11
cagen,BOOLC_16,4,3,,3.48,9
pmedici,UNIFORM_BOOLEAN_3,2,3,,1.93,15
appts,BOOLC_7,3,3,,33.76,19
iposolver,UNIFORM_BOOLEAN_18,2,1,,0.0,7
appts,MCAC_26,3,2,Timeout,300.14,0
cagen,BOOLC_12,4,1,,0.45,4
appts,MCA_20,5,1,,301.25,1996416
appts,MCAC_7,3,1,,2.67,184
cagen,UNIFORM_ALL_20,2,1,,0.02,678
pmedici,UNIFORM_BOOLEAN_7,2,1,,2.01,16
appts,BOOLC_3,3,1,Invalid,25.75,15
cagen,MCAC_35,4,2,Timeout,300.01,0
pmedici,MCAC_8,2,2,Timeout,300.12,0
appts,UNIFORM_BOOLEAN_17,2,1,,5.97,4
pmedici,MCAC_37,2,2,Invalid,2.01,10
appts,UNIFORM_BOOLEAN_42,2,1,,14.19,8
cagen,MCA_0,4,2,,0.0,460
iposolver,UNIFORM_ALL_19,5,1,Timeout,300.06,0
iposolver,UNIFORM_BOOLEAN_4,2,1,,0.0,9
pmedici,UNIFORM_ALL_4,2,2,,3.79,520
cagen,MCA_42,3,1,,0.18,21480
cagen,MCA_17,3,1,,0.04,7200
pmedici,UNIFORM_ALL_49,4,1,Timeout,300.15,0
cagen,UNIFORM_BOOLEAN_46,4,1,,0.0,50
pmedici,MCA_31,2,2,,2.32,539
cagen,UNIFORM_BOOLEAN_13,4,1,,0.0,52
appts,MCA_36,2,1,,41.02,1776
iposolver,UNIFORM_ALL_11,4,1,,34.37,42998
pmedici,UNIFORM_BOOLEAN_24,2,1,,1.98,17
cagen,BOOLC_6,3,1,,0.74,32
cagen,UNIFORM_ALL_36,5,1,,15.98,714025
iposolver,UNIFORM_ALL_44,4,1,,11.44,5085
cagen,MCAC_10,4,3,Timeout,300.0,0
cagen,MCAC_45,4,3,,41.58,586515
pmedici,UNIFORM_ALL_41,5,1,Timeout,300.13,0
cagen,MCAC_23,3,2,,0.04,33
iposolver,UNIFORM_BOOLEAN_45,3,1,,0.0,12
iposolver,UNIFORM_BOOLEAN_10,3,1,,0.02,27
cagen,UNIFORM_ALL_28,3,1,,0.1,2337
pmedici,MCAC_47,2,3,,1.95,7
appts,MCA_28,4,1,,300.14,49400
pmedici,BOOLC_26,2,3,Invalid,1.93,15
pmedici,MCAC_12,2,3,Invalid,2.11,80
iposolver,MCA_43,4,3,Timeout,300.03,0
pmedici,MCA_41,2,3,,33.36,2428
pmedici,BOOLC_4,5,1,Invalid,38.85,245
pmedici,MCA_14,2,3,,7.11,1605
appts,UNIFORM_ALL_26,3,3,,300.16,1317
iposolver,MCA_25,3,2,,1.26,60760
appts,BOOLC_22,3,3,Invalid,76.52,21
iposolver,UNIFORM_BOOLEAN_27,4,2,,0.0,29
pmedici,MCAC_43,2,1,Timeout,300.14,0
iposolver,MCA_6,4,1,Timeout,300.08,0
appts,UNIFORM_BOOLEAN_36,2,2,,14.75,8
pmedici,MCAC_16,2,1,Invalid,122.04,5722
pmedici,BOOLC_22,2,1,Invalid,2.0,37
iposolver,UNIFORM_BOOLEAN_41,3,3,,0.0,20
iposolver,UNIFORM_BOOLEAN_14,3,3,,0.01,24
appts,UNIFORM_ALL_22,3,1,,300.15,20641
cagen,MCA_36,3,2,,0.21,56835
appts,BOOLC_26,3,1,,20.83,8
pmedici,MCA_45,2,1,,1.9,16
iposolver,MCA_47,4,1,,0.35,4580
pmedici,MCA_10,2,1,,11.97,2329
iposolver,MCA_12,4,1,Timeout,300.01,0
appts,MCA_32,2,3,,41.61,1628
cagen,BOOLC_2,3,3,,0.0,20
cagen,BOOLC_33,4,2,,52.74,80
pmedici,UNIFORM_BOOLEAN_20,2,3,,1.95,14
iposolver,UNIFORM_BOOLEAN_39,2,2,,0.0,11
iposolver,UNIFORM_ALL_40,4,3,Timeout,300.06,0
iposolver,UNIFORM_ALL_26,3,2,,0.17,1520
appts,BOOLC_38,5,1,,5.83,105
cagen,MCAC_14,4,1,,8.07,142271
cagen,MCAC_41,4,1,Timeout,300.01,0
pmedici,UNIFORM_ALL_23,2,2,,8.02,840
pmedici,UNIFORM_BOOLEAN_23,2,1,,1.99,13
cagen,BOOLC_1,3,1,,0.0,24
appts,MCA_31,2,1,,30.34,539
iposolver,UNIFORM_ALL_16,4,1,,0.25,74
cagen,UNIFORM_ALL_31,5,1,,0.0,118
iposolver,UNIFORM_ALL_43,4,1,Timeout,300.05,0
appts,UNIFORM_BOOLEAN_18,3,1,,21.77,12
pmedici,UNIFORM_ALL_13,5,1,,37.24,7776
cagen,UNIFORM_BOOLEAN_49,5,1,,0.03,159
pmedici,UNIFORM_ALL_46,5,1,,8.67,192
cagen,MCAC_24,3,2,,0.22,39239
cagen,MCAC_17,4,3,,0.0,162
cagen,MCA_18,2,1,,0.0,46
pmedici,MCAC_40,2,3,,1.94,85
pmedici,MCAC_15,2,3,Timeout,300.11,0
pmedici,BOOLC_21,2,3,Invalid,1.91,17
appts,MCAC_8,2,1,,104.55,1435
iposolver,MCA_5,4,3,Timeout,300.14,0
appts,MCA_7,5,1,,300.65,108726
iposolver,UNIFORM_BOOLEAN_42,3,1,,0.02,28
